CommentId,WorkerId,GSRightCount,Weight,FormalityRating,RespectRating,StereotypeRating,ToxicityRating,formalityCoded,respectCoded,stereotypeCoded,toxicityCoded,Platform,Comment,TOXICITY_SCORE,SEVERE_TOXICITY_SCORE,IDENTITY_ATTACK_SCORE,INSULT_SCORE,PROFANITY_SCORE,THREAT_SCORE
yt50,A219VCQZADQ45W,1,0.5,Informal,Slightly Disrespectful,Possibly present,Hard_To_Say_Toxic,3,2,2,5,2,"Asia dropping all of their kill-streaks on the USA
",0.6899937,0.62453675,0.72670645,0.3936507,0.34059182,0.8908898000000001
nw46,A183WYXN12P2TJ,3,1.0,Informal,Disrespectful,Not present,Toxic,3,1,1,6,1,Poor thing! For God's sake get this girl some drugs and arrest her parents!!!,0.5210539000000001,0.34364808,0.38819736,0.33414158,0.14631638,0.6965894
tw45,A183WYXN12P2TJ,3,1.0,Informal,Slightly Disrespectful,Possibly present,Toxic,3,2,2,6,3,So they let the bullies win instead of protecting employees and customers. Only in America.,0.43725017,0.13010128,0.21858838,0.5255941,0.08029333,0.20859085
yt59,A183WYXN12P2TJ,3,1.0,Very informal,Disrespectful,Possibly present,Hard_To_Say_Toxic,4,1,2,5,2,Entitled America has to go...Everyone acts like a grown ass child...,0.9480856,0.7638441,0.58925116,0.80613285,0.9352478000000001,0.27644402
tw47,A183WYXN12P2TJ,3,1.0,Informal,Disrespectful,Not present,Hard_To_Say_Toxic,3,1,1,5,3,Where do you get this ludicrous misinformation? It took me 2 minutes to find this wasn't true. Have you heard of 'fact-checking'?,0.53490317,0.18089536,0.08104303,0.6607310000000001,0.22936806,0.16301453
tw39,A183WYXN12P2TJ,3,1.0,Informal,Partially Respectful,Not present,Hard_To_Say,3,3,1,4,3,What about kids who were gunned down around the country by people who looked just like them? Do we care about these kids who never had a chance to grow up and live or nah? Just asking,0.24113068,0.09468423599999999,0.12158626,0.16181692,0.043268025,0.5053801
tw43,A183WYXN12P2TJ,3,1.0,Informal,Slightly Disrespectful,Not present,Hard_To_Say_Toxic,3,2,1,5,3,"""Genuinely believed it was an accident.""

I ""Genuinely believe"" that sometimes people need to die, The law has other ideas though.",0.38411608,0.27174154,0.21666278,0.16807832,0.12347609999999999,0.81366813
nw40,A183WYXN12P2TJ,3,1.0,Formal,Partially Respectful,Not present,Not_Toxic,2,3,1,2,1,Greatly overstated? Tell that to my colleague who died from it yesterday. She was relatively young and otherwise healthy. She’s dead now.,0.24188821,0.14681867,0.056923848,0.11612973,0.08415928,0.6030633000000001
nw56,A183WYXN12P2TJ,3,1.0,Very informal,Disrespectful,Possibly present,Toxic,4,1,2,6,1,My dog is also running for Presidency and he has a big fat ass as a runninng mate.,0.88824683,0.6797392,0.2779962,0.76293695,0.9066618000000001,0.24465606
yt55,A183WYXN12P2TJ,3,1.0,Informal,Slightly Disrespectful,Possibly present,Toxic,3,2,2,6,2,The strategy of the left just gets dumber and dumber. Nobody buying into this. The planet has seen mobs gathering to date to burn city blocks to the ground with zero cases.,0.8060606,0.45026925,0.24961068,0.895227,0.251704,0.55969995
yt53,A183WYXN12P2TJ,3,1.0,Informal,Disrespectful,Not present,Toxic,3,1,1,6,2,It must be hard living without a brain,0.7698896,0.5397419,0.38843337,0.7146446999999999,0.44391415,0.849726
nw31,A183WYXN12P2TJ,3,1.0,Informal,Disrespectful,Possibly present,Hard_To_Say_Toxic,3,1,2,5,1,"So, during this worldwide transfer of wealth, the rich and elite are going to help the masses. Help us to our graves is more like it.",0.05188239,0.019236445,0.028980756,0.029373346,0.0122827245,0.08907268
yt50,A183WYXN12P2TJ,3,1.0,Informal,Disrespectful,Present,Toxic,3,1,3,6,2,"Asia dropping all of their kill-streaks on the USA
",0.6899937,0.62453675,0.72670645,0.3936507,0.34059182,0.8908898000000001
tw54,A20NITCOBY4775,2,0.75,Informal,Slightly Disrespectful,Not present,Toxic,3,2,1,6,3,"Worthy of praise indeed, though everything we release is free, like home-taping, in the hope that the shit spreads.",0.7894753000000001,0.46887973,0.20603746,0.5214192,0.92678523,0.19210494
tw50,A20NITCOBY4775,2,0.75,Formal,Partially Respectful,Not present,Toxic,2,3,1,6,3,The Iranian boats have guns too which can shoot and destroy US vessels. Only a madman would start a war during a global pandemic,0.69683754,0.54383177,0.5688407,0.67310655,0.29787818,0.91432226
yt46,A20NITCOBY4775,2,0.75,Very informal,Disrespectful,Not present,Toxic,4,1,1,6,2,Such a f'ing lie even she knows he's lying.... AOC aint even the one that brought this up a reporter did.,0.5555359000000001,0.24474184,0.11927799,0.6607310000000001,0.3588873,0.088070646
yt48,A20NITCOBY4775,2,0.75,Informal,Disrespectful,Not present,Toxic,3,1,1,6,2,"You can say anything about trump, but he has my vote over a sister kisser!",0.63703775,0.37407383,0.31868315,0.6851642,0.49891132,0.24134899999999998
tw59,A20NITCOBY4775,2,0.75,Informal,Disrespectful,Possibly present,Toxic,3,1,2,6,3,Why is he at a podium - a bunch of feckless grifters. He was too dumb to even get into college without dad paying Harvard,0.9050338,0.5040444000000001,0.24719594,0.9560156999999999,0.5004949000000001,0.075874895
tw37,A20NITCOBY4775,2,0.75,Informal,Disrespectful,Heavily present,Hard_To_Say,3,1,4,4,3,Please lose it on the other side of the border.,0.15711989999999998,0.08188211,0.15896854,0.12559511,0.056489576,0.28436047
yt43,A20NITCOBY4775,2,0.75,Informal,Disrespectful,Possibly present,Toxic,3,1,2,6,2,There’s people dying out here and all she cares about is touching up her roots??? I’m not even shocked everyone’s ugly is coming out and this is what the world has come to!!!!,0.38282043,0.13240413,0.13548808,0.4469363,0.084035456,0.24016498
yt39,A20NITCOBY4775,2,0.75,Informal,Disrespectful,Not present,Toxic,3,1,1,6,2,"According to Tyrant Trump, restaurants’ menus are required to serve disinfectant drinks with every order.",0.24885498,0.07019217,0.116038166,0.3110735,0.08674399,0.15244892
nw54,A20NITCOBY4775,2,0.75,Formal,Partially Respectful,Not present,Hard_To_Say_Toxic,2,3,1,5,1,"I’m so sorry for your loss. I can’t imagine the level of anger it adds when you read comments like the stupid one from [username].
",0.7954919,0.3130137,0.13032083,0.8791063,0.5605296999999999,0.0887078
nw38,A20NITCOBY4775,2,0.75,Formal,Slightly Disrespectful,Heavily present,Toxic,2,2,4,6,1,Young people house partying typically means destruction. Not sure she knowingly rented it out for that.,0.20904613,0.08648585,0.14848363,0.23570687,0.08634033,0.3293036
nw53,A20NITCOBY4775,2,0.75,Formal,Disrespectful,Heavily present,Toxic,2,1,4,6,1,"Liberals should stay under the bed..

Better men and women will still pick up your garbage,  deliver your mail, bring your pizza and empty your bed pan at the hospital.",0.7781415,0.48198426,0.57049716,0.8453146999999999,0.3604963,0.28423235
nw45,A20NITCOBY4775,2,0.75,Formal,Respectful,Not present,Not_Toxic_Hard_To_Say,2,4,1,3,1,"If he was the gunman, what are the chances he actually killed himself or the real killers are tying up loose ends?",0.46230033,0.27230603,0.09840471,0.30330417,0.14262025,0.829145
tw50,AKX5RHHO8BIUX,2,0.75,Formal,Disrespectful,Present,Toxic,2,1,3,6,3,The Iranian boats have guns too which can shoot and destroy US vessels. Only a madman would start a war during a global pandemic,0.69683754,0.54383177,0.5688407,0.67310655,0.29787818,0.91432226
yt46,AKX5RHHO8BIUX,2,0.75,Very informal,Disrespectful,Present,Toxic,4,1,3,6,2,Such a f'ing lie even she knows he's lying.... AOC aint even the one that brought this up a reporter did.,0.5555359000000001,0.24474184,0.11927799,0.6607310000000001,0.3588873,0.088070646
yt48,AKX5RHHO8BIUX,2,0.75,Informal,Slightly Disrespectful,Heavily present,Toxic,3,2,4,6,2,"You can say anything about trump, but he has my vote over a sister kisser!",0.63703775,0.37407383,0.31868315,0.6851642,0.49891132,0.24134899999999998
tw59,AKX5RHHO8BIUX,2,0.75,Formal,Disrespectful,Heavily present,Toxic,2,1,4,6,3,Why is he at a podium - a bunch of feckless grifters. He was too dumb to even get into college without dad paying Harvard,0.9050338,0.5040444000000001,0.24719594,0.9560156999999999,0.5004949000000001,0.075874895
tw37,AKX5RHHO8BIUX,2,0.75,Formal,Slightly Disrespectful,Possibly present,Hard_To_Say,2,2,2,4,3,Please lose it on the other side of the border.,0.15711989999999998,0.08188211,0.15896854,0.12559511,0.056489576,0.28436047
yt43,AKX5RHHO8BIUX,2,0.75,Informal,Disrespectful,Present,Toxic,3,1,3,6,2,There’s people dying out here and all she cares about is touching up her roots??? I’m not even shocked everyone’s ugly is coming out and this is what the world has come to!!!!,0.38282043,0.13240413,0.13548808,0.4469363,0.084035456,0.24016498
yt39,AKX5RHHO8BIUX,2,0.75,Formal,Disrespectful,Heavily present,Toxic,2,1,4,6,2,"According to Tyrant Trump, restaurants’ menus are required to serve disinfectant drinks with every order.",0.24885498,0.07019217,0.116038166,0.3110735,0.08674399,0.15244892
nw54,AKX5RHHO8BIUX,2,0.75,Very formal,Respectful,Not present,Hard_To_Say,1,4,1,4,1,"I’m so sorry for your loss. I can’t imagine the level of anger it adds when you read comments like the stupid one from [username].
",0.7954919,0.3130137,0.13032083,0.8791063,0.5605296999999999,0.0887078
nw38,AKX5RHHO8BIUX,2,0.75,Formal,Partially Respectful,Heavily present,Toxic,2,3,4,6,1,Young people house partying typically means destruction. Not sure she knowingly rented it out for that.,0.20904613,0.08648585,0.14848363,0.23570687,0.08634033,0.3293036
nw53,AKX5RHHO8BIUX,2,0.75,Formal,Disrespectful,Heavily present,Toxic,2,1,4,6,1,"Liberals should stay under the bed..

Better men and women will still pick up your garbage,  deliver your mail, bring your pizza and empty your bed pan at the hospital.",0.7781415,0.48198426,0.57049716,0.8453146999999999,0.3604963,0.28423235
nw45,AKX5RHHO8BIUX,2,0.75,Formal,Respectful,Possibly present,Toxic,2,4,2,6,1,"If he was the gunman, what are the chances he actually killed himself or the real killers are tying up loose ends?",0.46230033,0.27230603,0.09840471,0.30330417,0.14262025,0.829145
tw50,A2VE5IV9OD2SK1,2,0.75,Formal,Partially Respectful,Not present,Not_Toxic,2,3,1,2,3,The Iranian boats have guns too which can shoot and destroy US vessels. Only a madman would start a war during a global pandemic,0.69683754,0.54383177,0.5688407,0.67310655,0.29787818,0.91432226
yt46,A2VE5IV9OD2SK1,2,0.75,Very informal,Disrespectful,Not present,Toxic,4,1,1,6,2,Such a f'ing lie even she knows he's lying.... AOC aint even the one that brought this up a reporter did.,0.5555359000000001,0.24474184,0.11927799,0.6607310000000001,0.3588873,0.088070646
yt48,A2VE5IV9OD2SK1,2,0.75,Informal,Slightly Disrespectful,Not present,Toxic,3,2,1,6,2,"You can say anything about trump, but he has my vote over a sister kisser!",0.63703775,0.37407383,0.31868315,0.6851642,0.49891132,0.24134899999999998
tw59,A2VE5IV9OD2SK1,2,0.75,Informal,Disrespectful,Not present,Toxic,3,1,1,6,3,Why is he at a podium - a bunch of feckless grifters. He was too dumb to even get into college without dad paying Harvard,0.9050338,0.5040444000000001,0.24719594,0.9560156999999999,0.5004949000000001,0.075874895
tw37,A2VE5IV9OD2SK1,2,0.75,Informal,Slightly Disrespectful,Possibly present,Toxic,3,2,2,6,3,Please lose it on the other side of the border.,0.15711989999999998,0.08188211,0.15896854,0.12559511,0.056489576,0.28436047
yt43,A2VE5IV9OD2SK1,2,0.75,Informal,Disrespectful,Possibly present,Toxic,3,1,2,6,2,There’s people dying out here and all she cares about is touching up her roots??? I’m not even shocked everyone’s ugly is coming out and this is what the world has come to!!!!,0.38282043,0.13240413,0.13548808,0.4469363,0.084035456,0.24016498
yt39,A2VE5IV9OD2SK1,2,0.75,Informal,Disrespectful,Not present,Toxic,3,1,1,6,2,"According to Tyrant Trump, restaurants’ menus are required to serve disinfectant drinks with every order.",0.24885498,0.07019217,0.116038166,0.3110735,0.08674399,0.15244892
nw54,A2VE5IV9OD2SK1,2,0.75,Formal,Slightly Disrespectful,Not present,Not_Toxic,2,2,1,2,1,"I’m so sorry for your loss. I can’t imagine the level of anger it adds when you read comments like the stupid one from [username].
",0.7954919,0.3130137,0.13032083,0.8791063,0.5605296999999999,0.0887078
nw38,A2VE5IV9OD2SK1,2,0.75,Informal,Slightly Disrespectful,Present,Hard_To_Say,3,2,3,4,1,Young people house partying typically means destruction. Not sure she knowingly rented it out for that.,0.20904613,0.08648585,0.14848363,0.23570687,0.08634033,0.3293036
nw53,A2VE5IV9OD2SK1,2,0.75,Informal,Disrespectful,Present,Toxic,3,1,3,6,1,"Liberals should stay under the bed..

Better men and women will still pick up your garbage,  deliver your mail, bring your pizza and empty your bed pan at the hospital.",0.7781415,0.48198426,0.57049716,0.8453146999999999,0.3604963,0.28423235
nw45,A2VE5IV9OD2SK1,2,0.75,Informal,Partially Respectful,Not present,Hard_To_Say,3,3,1,4,1,"If he was the gunman, what are the chances he actually killed himself or the real killers are tying up loose ends?",0.46230033,0.27230603,0.09840471,0.30330417,0.14262025,0.829145
tw54,A219VCQZADQ45W,2,0.75,Very informal,Partially Respectful,Not present,Hard_To_Say,4,3,1,4,3,"Worthy of praise indeed, though everything we release is free, like home-taping, in the hope that the shit spreads.",0.7894753000000001,0.46887973,0.20603746,0.5214192,0.92678523,0.19210494
tw50,A219VCQZADQ45W,2,0.75,Formal,Partially Respectful,Not present,Toxic,2,3,1,6,3,The Iranian boats have guns too which can shoot and destroy US vessels. Only a madman would start a war during a global pandemic,0.69683754,0.54383177,0.5688407,0.67310655,0.29787818,0.91432226
yt46,A219VCQZADQ45W,2,0.75,Very informal,Disrespectful,Not present,Very_Toxic,4,1,1,7,2,Such a f'ing lie even she knows he's lying.... AOC aint even the one that brought this up a reporter did.,0.5555359000000001,0.24474184,0.11927799,0.6607310000000001,0.3588873,0.088070646
yt48,A219VCQZADQ45W,2,0.75,Very informal,Partially Respectful,Not present,Hard_To_Say,4,3,1,4,2,"You can say anything about trump, but he has my vote over a sister kisser!",0.63703775,0.37407383,0.31868315,0.6851642,0.49891132,0.24134899999999998
tw59,A219VCQZADQ45W,2,0.75,Informal,Disrespectful,Not present,Toxic,3,1,1,6,3,Why is he at a podium - a bunch of feckless grifters. He was too dumb to even get into college without dad paying Harvard,0.9050338,0.5040444000000001,0.24719594,0.9560156999999999,0.5004949000000001,0.075874895
tw37,A219VCQZADQ45W,2,0.75,Informal,Slightly Disrespectful,Possibly present,Not_Toxic,3,2,2,2,3,Please lose it on the other side of the border.,0.15711989999999998,0.08188211,0.15896854,0.12559511,0.056489576,0.28436047
yt43,A219VCQZADQ45W,2,0.75,Informal,Disrespectful,Not present,Toxic,3,1,1,6,2,There’s people dying out here and all she cares about is touching up her roots??? I’m not even shocked everyone’s ugly is coming out and this is what the world has come to!!!!,0.38282043,0.13240413,0.13548808,0.4469363,0.084035456,0.24016498
yt39,A219VCQZADQ45W,2,0.75,Informal,Disrespectful,Not present,Toxic,3,1,1,6,2,"According to Tyrant Trump, restaurants’ menus are required to serve disinfectant drinks with every order.",0.24885498,0.07019217,0.116038166,0.3110735,0.08674399,0.15244892
nw38,A219VCQZADQ45W,2,0.75,Informal,Respectful,Not present,Not_Toxic,3,4,1,2,1,Young people house partying typically means destruction. Not sure she knowingly rented it out for that.,0.20904613,0.08648585,0.14848363,0.23570687,0.08634033,0.3293036
nw53,A219VCQZADQ45W,2,0.75,Informal,Disrespectful,Present,Hard_To_Say_Toxic,3,1,3,5,1,"Liberals should stay under the bed..

Better men and women will still pick up your garbage,  deliver your mail, bring your pizza and empty your bed pan at the hospital.",0.7781415,0.48198426,0.57049716,0.8453146999999999,0.3604963,0.28423235
nw45,A219VCQZADQ45W,2,0.75,Informal,Respectful,Not present,Hard_To_Say,3,4,1,4,1,"If he was the gunman, what are the chances he actually killed himself or the real killers are tying up loose ends?",0.46230033,0.27230603,0.09840471,0.30330417,0.14262025,0.829145
tw50,A3G5IPGLH1IIZN,2,0.75,Informal,Slightly Disrespectful,Present,Hard_To_Say,3,2,3,4,3,The Iranian boats have guns too which can shoot and destroy US vessels. Only a madman would start a war during a global pandemic,0.69683754,0.54383177,0.5688407,0.67310655,0.29787818,0.91432226
yt46,A3G5IPGLH1IIZN,2,0.75,Very informal,Disrespectful,Present,Toxic,4,1,3,6,2,Such a f'ing lie even she knows he's lying.... AOC aint even the one that brought this up a reporter did.,0.5555359000000001,0.24474184,0.11927799,0.6607310000000001,0.3588873,0.088070646
yt48,A3G5IPGLH1IIZN,2,0.75,Very informal,Slightly Disrespectful,Possibly present,Toxic,4,2,2,6,2,"You can say anything about trump, but he has my vote over a sister kisser!",0.63703775,0.37407383,0.31868315,0.6851642,0.49891132,0.24134899999999998
tw59,A3G5IPGLH1IIZN,2,0.75,Very informal,Disrespectful,Heavily present,Toxic,4,1,4,6,3,Why is he at a podium - a bunch of feckless grifters. He was too dumb to even get into college without dad paying Harvard,0.9050338,0.5040444000000001,0.24719594,0.9560156999999999,0.5004949000000001,0.075874895
tw37,A3G5IPGLH1IIZN,2,0.75,Very informal,Disrespectful,Present,Hard_To_Say_Toxic,4,1,3,5,3,Please lose it on the other side of the border.,0.15711989999999998,0.08188211,0.15896854,0.12559511,0.056489576,0.28436047
yt43,A3G5IPGLH1IIZN,2,0.75,Very informal,Disrespectful,Heavily present,Toxic,4,1,4,6,2,There’s people dying out here and all she cares about is touching up her roots??? I’m not even shocked everyone’s ugly is coming out and this is what the world has come to!!!!,0.38282043,0.13240413,0.13548808,0.4469363,0.084035456,0.24016498
